Parameter Code;Parameter;Date;Site Name;Sample Duration;Pollutant Standard;Method;Event Type;Observation Count;Observation Percent;Measurement Unit;Average;Daily Maximum;Hour of Maximum;AQI
81102;PM10 Total 0-10um STP;01/01/2004;BOSTON KENMORE SQ;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);8;8;0;7
81102;PM10 Total 0-10um STP;29/12/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);23;23;0;21
81102;PM10 Total 0-10um STP;23/12/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);18;18;0;17
81102;PM10 Total 0-10um STP;17/12/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);22;22;0;20
81102;PM10 Total 0-10um STP;11/12/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;05/12/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;29/11/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);9;9;0;8
81102;PM10 Total 0-10um STP;23/11/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);30;30;0;28
81102;PM10 Total 0-10um STP;17/11/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);44;44;0;41
81102;PM10 Total 0-10um STP;11/11/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);19;19;0;18
81102;PM10 Total 0-10um STP;30/09/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);16;16;0;15
81102;PM10 Total 0-10um STP;24/09/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);23;23;0;21
81102;PM10 Total 0-10um STP;18/09/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);9;9;0;8
81102;PM10 Total 0-10um STP;12/09/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);12;12;0;11
81102;PM10 Total 0-10um STP;06/09/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;31/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);17;17;0;16
81102;PM10 Total 0-10um STP;25/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);15;15;0;14
81102;PM10 Total 0-10um STP;19/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);35;35;0;32
81102;PM10 Total 0-10um STP;13/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);16;16;0;15
81102;PM10 Total 0-10um STP;07/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;01/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);12;12;0;11
81102;PM10 Total 0-10um STP;26/07/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);16;16;0;15
81102;PM10 Total 0-10um STP;20/07/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);24;24;0;22
81102;PM10 Total 0-10um STP;14/07/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;08/07/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);26;26;0;24
81102;PM10 Total 0-10um STP;02/07/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);28;28;0;26
81102;PM10 Total 0-10um STP;26/06/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);22;22;0;20
81102;PM10 Total 0-10um STP;20/06/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);12;12;0;11
81102;PM10 Total 0-10um STP;18/06/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);22;22;0;20
81102;PM10 Total 0-10um STP;02/06/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);16;16;0;15
81102;PM10 Total 0-10um STP;27/05/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);18;18;0;17
81102;PM10 Total 0-10um STP;21/05/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);25;25;0;23
81102;PM10 Total 0-10um STP;15/05/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);42;42;0;39
81102;PM10 Total 0-10um STP;09/05/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);6;6;0;6
81102;PM10 Total 0-10um STP;03/05/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);12;12;0;11
81102;PM10 Total 0-10um STP;27/04/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);22;22;0;20
81102;PM10 Total 0-10um STP;21/04/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);17;17;0;16
81102;PM10 Total 0-10um STP;15/04/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);9;9;0;8
81102;PM10 Total 0-10um STP;09/04/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);20;20;0;19
81102;PM10 Total 0-10um STP;03/04/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);11;11;0;10
81102;PM10 Total 0-10um STP;28/03/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;22/03/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;16/03/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;10/03/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);24;24;0;22
81102;PM10 Total 0-10um STP;09/03/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);16;16;0;15
81102;PM10 Total 0-10um STP;05/03/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);28;28;0;26
81102;PM10 Total 0-10um STP;27/02/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;21/02/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);28;28;0;26
81102;PM10 Total 0-10um STP;15/02/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;09/02/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);20;20;0;19
81102;PM10 Total 0-10um STP;03/02/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);23;23;0;21
81102;PM10 Total 0-10um STP;14/01/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);19;19;0;18
81102;PM10 Total 0-10um STP;04/01/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;Andersen RAAS10-300 M-channel - Gravimetric;None;1;100;Micrograms/cubic meter (25 C);15;15;0;14
81102;PM10 Total 0-10um STP;29/12/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);21;21;0;19
81102;PM10 Total 0-10um STP;17/12/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);17;17;0;16
81102;PM10 Total 0-10um STP;11/12/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);12;12;0;11
81102;PM10 Total 0-10um STP;05/12/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;23/12/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;29/11/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);9;9;0;8
81102;PM10 Total 0-10um STP;23/11/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);29;29;0;27
81102;PM10 Total 0-10um STP;17/11/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);67;67;0;57
81102;PM10 Total 0-10um STP;11/11/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);19;19;0;18
81102;PM10 Total 0-10um STP;06/11/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;18/09/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;25/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);16;16;0;15
81102;PM10 Total 0-10um STP;19/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);32;32;0;30
81102;PM10 Total 0-10um STP;13/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;07/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;26/07/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);18;18;0;17
81102;PM10 Total 0-10um STP;20/07/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);24;24;0;22
81102;PM10 Total 0-10um STP;02/07/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);27;27;0;25
81102;PM10 Total 0-10um STP;26/06/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);19;19;0;18
81102;PM10 Total 0-10um STP;20/06/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;08/06/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);40;40;0;37
81102;PM10 Total 0-10um STP;02/06/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;27/05/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);15;15;0;14
81102;PM10 Total 0-10um STP;21/05/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);20;20;0;19
81102;PM10 Total 0-10um STP;15/05/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);38;38;0;35
81102;PM10 Total 0-10um STP;09/05/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;03/05/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);25;25;0;23
81102;PM10 Total 0-10um STP;27/04/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);24;24;0;22
81102;PM10 Total 0-10um STP;21/04/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);18;18;0;17
81102;PM10 Total 0-10um STP;15/04/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);11;11;0;10
81102;PM10 Total 0-10um STP;09/04/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);25;25;0;23
81102;PM10 Total 0-10um STP;03/04/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);17;17;0;16
81102;PM10 Total 0-10um STP;28/03/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);15;15;0;14
81102;PM10 Total 0-10um STP;22/03/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);15;15;0;14
81102;PM10 Total 0-10um STP;16/03/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;10/03/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);22;22;0;20
81102;PM10 Total 0-10um STP;05/03/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);26;26;0;24
81102;PM10 Total 0-10um STP;27/02/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);18;18;0;17
81102;PM10 Total 0-10um STP;21/02/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);21;21;0;19
81102;PM10 Total 0-10um STP;15/02/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;05/02/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);17;17;0;16
81102;PM10 Total 0-10um STP;28/01/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);20;20;0;19
81102;PM10 Total 0-10um STP;09/02/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);24;24;0;22
81102;PM10 Total 0-10um STP;22/01/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);31;31;0;29
81102;PM10 Total 0-10um STP;16/01/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);31;31;0;29
81102;PM10 Total 0-10um STP;10/01/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);12;12;0;11
81102;PM10 Total 0-10um STP;04/01/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;29/12/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);20;20;0;19
81102;PM10 Total 0-10um STP;23/12/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;17/12/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);18;18;0;17
81102;PM10 Total 0-10um STP;11/12/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);9;9;0;8
81102;PM10 Total 0-10um STP;05/12/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;29/11/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;11/11/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;06/11/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;24/09/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);22;22;0;20
81102;PM10 Total 0-10um STP;18/09/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);10;10;0;9
81102;PM10 Total 0-10um STP;12/09/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;06/09/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);18;18;0;17
81102;PM10 Total 0-10um STP;31/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);14;14;0;13
81102;PM10 Total 0-10um STP;25/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);16;16;0;15
81102;PM10 Total 0-10um STP;19/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);26;26;0;24
81102;PM10 Total 0-10um STP;13/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);13;13;0;12
81102;PM10 Total 0-10um STP;07/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);11;11;0;10
81102;PM10 Total 0-10um STP;01/08/2004;DUDLEY SQUARE ROXBURY;24 HOUR;PM10 24-hour 2006;HI-VOL SA/GMW-1200 - GRAVIMETRIC;None;1;100;Micrograms/cubic meter (25 C);11;11;0;10
